Year,Round,EventName,Country,SessionType,DriverNumber,BroadcastName,Abbreviation,TeamName,Position,GridPosition,Status,Points
2025,1,Australian Grand Prix,Australia,Q,4,L NORRIS,NOR,McLaren,1.0,,,
2025,1,Australian Grand Prix,Australia,Q,81,O PIASTRI,PIA,McLaren,2.0,,,
2025,1,Australian Grand Prix,Australia,Q,1,M VERSTAPPEN,VER,Red Bull Racing,3.0,,,
2025,1,Australian Grand Prix,Australia,Q,63,G RUSSELL,RUS,Mercedes,4.0,,,
2025,1,Australian Grand Prix,Australia,Q,22,Y TSUNODA,TSU,Racing Bulls,5.0,,,
2025,1,Australian Grand Prix,Australia,Q,23,A ALBON,ALB,Williams,6.0,,,
2025,1,Australian Grand Prix,Australia,Q,16,C LECLERC,LEC,Ferrari,7.0,,,
2025,1,Australian Grand Prix,Australia,Q,44,L HAMILTON,HAM,Ferrari,8.0,,,
2025,1,Australian Grand Prix,Australia,Q,10,P GASLY,GAS,Alpine,9.0,,,
2025,1,Australian Grand Prix,Australia,Q,55,C SAINZ,SAI,Williams,10.0,,,
2025,1,Australian Grand Prix,Australia,Q,6,I HADJAR,HAD,Racing Bulls,11.0,,,
2025,1,Australian Grand Prix,Australia,Q,14,F ALONSO,ALO,Aston Martin,12.0,,,
2025,1,Australian Grand Prix,Australia,Q,18,L STROLL,STR,Aston Martin,13.0,,,
2025,1,Australian Grand Prix,Australia,Q,7,J DOOHAN,DOO,Alpine,14.0,,,
2025,1,Australian Grand Prix,Australia,Q,5,G BORTOLETO,BOR,Kick Sauber,15.0,,,
2025,1,Australian Grand Prix,Australia,Q,12,A ANTONELLI,ANT,Mercedes,16.0,,,
2025,1,Australian Grand Prix,Australia,Q,27,N HULKENBERG,HUL,Kick Sauber,17.0,,,
2025,1,Australian Grand Prix,Australia,Q,30,L LAWSON,LAW,Red Bull Racing,18.0,,,
2025,1,Australian Grand Prix,Australia,Q,31,E OCON,OCO,Haas F1 Team,19.0,,,
2025,1,Australian Grand Prix,Australia,Q,87,O BEARMAN,BEA,Haas F1 Team,20.0,,,
2025,1,Australian Grand Prix,Australia,R,4,L NORRIS,NOR,McLaren,1.0,1.0,Finished,25.0
2025,1,Australian Grand Prix,Australia,R,1,M VERSTAPPEN,VER,Red Bull Racing,2.0,3.0,Finished,18.0
2025,1,Australian Grand Prix,Australia,R,63,G RUSSELL,RUS,Mercedes,3.0,4.0,Finished,15.0
2025,1,Australian Grand Prix,Australia,R,12,A ANTONELLI,ANT,Mercedes,4.0,16.0,Finished,12.0
2025,1,Australian Grand Prix,Australia,R,23,A ALBON,ALB,Williams,5.0,6.0,Finished,10.0
2025,1,Australian Grand Prix,Australia,R,18,L STROLL,STR,Aston Martin,6.0,13.0,Finished,8.0
2025,1,Australian Grand Prix,Australia,R,27,N HULKENBERG,HUL,Kick Sauber,7.0,17.0,Finished,6.0
2025,1,Australian Grand Prix,Australia,R,16,C LECLERC,LEC,Ferrari,8.0,7.0,Finished,4.0
2025,1,Australian Grand Prix,Australia,R,81,O PIASTRI,PIA,McLaren,9.0,2.0,Finished,2.0
2025,1,Australian Grand Prix,Australia,R,44,L HAMILTON,HAM,Ferrari,10.0,8.0,Finished,1.0
2025,1,Australian Grand Prix,Australia,R,10,P GASLY,GAS,Alpine,11.0,9.0,Finished,0.0
2025,1,Australian Grand Prix,Australia,R,22,Y TSUNODA,TSU,Racing Bulls,12.0,5.0,Finished,0.0
2025,1,Australian Grand Prix,Australia,R,31,E OCON,OCO,Haas F1 Team,13.0,19.0,Finished,0.0
2025,1,Australian Grand Prix,Australia,R,87,O BEARMAN,BEA,Haas F1 Team,14.0,20.0,Finished,0.0
2025,1,Australian Grand Prix,Australia,R,30,L LAWSON,LAW,Red Bull Racing,15.0,18.0,Retired,0.0
2025,1,Australian Grand Prix,Australia,R,5,G BORTOLETO,BOR,Kick Sauber,16.0,15.0,Retired,0.0
2025,1,Australian Grand Prix,Australia,R,14,F ALONSO,ALO,Aston Martin,17.0,12.0,Retired,0.0
2025,1,Australian Grand Prix,Australia,R,55,C SAINZ,SAI,Williams,18.0,10.0,Retired,0.0
2025,1,Australian Grand Prix,Australia,R,7,J DOOHAN,DOO,Alpine,19.0,14.0,Retired,0.0
2025,1,Australian Grand Prix,Australia,R,6,I HADJAR,HAD,Racing Bulls,20.0,11.0,Retired,0.0
